OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
959,7/28/09,38520, $24.79 ,TDLJY,3,7/28/09
1861,11/23/09,38520, $5.70 ,H8WL4,3,11/24/09
2224,1/5/10,38520, $5.84 ,SW8B9,3,1/5/10
918,7/19/09,38721, $99.17 ,3X96P,5,7/24/09
1081,8/19/09,38721, $70.39 ,P9G5B,5,8/21/09
1172,9/2/09,38721, $89.84 ,7LK4P,6,9/3/09
1224,9/10/09,38721, $27.89 ,7X4PE,5,9/11/09
1492,10/22/09,38721, $29.49 ,EPPVT,5,10/23/09
1497,10/22/09,38721, $20.09 ,XKE24,5,10/23/09
1807,11/17/09,38721, $92.54 ,L4SDL,11,11/18/09
933,7/22/09,38740, $25.91 ,RTW54,5,7/24/09
986,7/31/09,38740, $55.08 ,9MMZL,5,7/31/09
1022,8/7/09,38740, $24.82 ,KNP72,5,8/7/09
1058,8/14/09,38740, $14.16 ,LSMTM,5,8/14/09
1097,8/21/09,38740, $11.51 ,9VRGU,5,8/21/09
1184,9/3/09,38740, $48.10 ,HYZXK,5,9/4/09
1227,9/11/09,38740, $11.71 ,GSNX5,5,9/11/09
1312,9/24/09,38740, $10.17 ,NHVUK,5,9/25/09
1491,10/22/09,38740, $6.92 ,UL9J3,5,10/23/09
2018,12/11/09,38740, $11.51 ,GJF5U,5,12/11/09
2264,1/8/10,38740, $28.57 ,XL77Y,5,1/8/10
2440,1/21/10,38740, $10.17 ,C7PXC,5,1/22/10
1036,8/10/09,38857, $52.99 ,FWH47,3,8/11/09
1040,8/11/09,38857, $11.92 ,8ULCM,3,8/11/09
1066,8/17/09,38857, $53.42 ,YJNG8,3,8/18/09
1115,8/25/09,38857, $27.04 ,UBV2L,3,8/25/09
1160,9/1/09,38857, $34.91 ,VY7LA,3,9/1/09
1226,9/11/09,38857, $55.56 ,RM2KZ,5,9/11/09
1242,9/15/09,38857, $31.35 ,8NA34,3,9/15/09
1288,9/22/09,38857, $38.05 ,JT4FD,3,9/22/09
1324,9/28/09,38857, $64.36 ,JULH7,3,9/29/09
1365,10/5/09,38857, $23.83 ,N2JAP,3,10/6/09
1409,10/12/09,38857, $29.71 ,398VY,3,10/13/09
1460,10/20/09,38857, $36.81 ,49RH2,3,10/20/09
1520,10/26/09,38857, $23.75 ,TSPZ2,3,10/27/09
1542,10/28/09,38857, $19.92 ,ZGCMC,9,10/28/09
1587,11/3/09,38857, $18.69 ,ARM7D,3,11/3/09
1645,11/10/09,38857, $43.32 ,HKU9J,3,11/10/09
1797,11/17/09,38857, $59.65 ,25K7S,3,11/17/09
1873,11/24/09,38857, $91.06 ,7Y5ZA,3,11/24/09
1909,12/1/09,38857, $37.08 ,LY49Y,3,12/1/09
1986,12/8/09,38857, $22.98 ,J8JL3,3,12/8/09
2052,12/15/09,38857, $58.47 ,PKDNB,3,12/15/09
2113,12/22/09,38857, $33.36 ,Y66YH,3,12/22/09
2135,12/25/09,38857, $23.75 ,NFPJY,3,12/29/09
2166,12/30/09,38857, $28.01 ,774WU,9,12/30/09
2223,1/5/10,38857, $37.78 ,FR8PG,3,1/5/10
3123,3/2/10,38857, $21.42 ,FTHLB,9,3/3/10
922,7/20/09,38909, $31.65 ,R98ZA,3,7/21/09
1120,8/25/09,38909, $38.01 ,RW5PL,3,8/25/09
3113,3/2/10,38909, $55.22 ,SPMZC,3,3/2/10
1345,10/1/09,39241, $5.67 ,MQ9UV,6,10/1/09
1424,10/15/09,39241, $12.48 ,VNT9Y,6,10/15/09
1551,10/29/09,39241, $13.41 ,ZXM6E,6,10/29/09
1607,11/4/09,39241, $12.47 ,9US6K,6,11/5/09
1741,11/12/09,39241, $11.73 ,4RYTL,6,11/12/09
1828,11/19/09,39241, $8.30 ,CKW5T,6,11/19/09
2006,12/10/09,39241, $10.56 ,Z22VQ,6,12/10/09
2183,12/31/09,39241, $23.93 ,5HSBD,6,12/31/09
2345,1/14/10,39241, $17.09 ,NJS9V,6,1/14/10
2522,1/27/10,39241, $21.10 ,N34KB,6,1/28/10
2775,2/10/10,39241, $13.66 ,8VDKH,6,2/11/10
3018,2/24/10,39241, $20.41 ,VZAXX,6,2/25/10
1031,8/10/09,39588, $105.40 ,9UDU8,3,8/11/09
1086,8/20/09,39588, $133.76 ,4ZA5A,5,8/21/09
1144,8/27/09,39588, $144.28 ,6QY98,5,8/28/09
1185,9/3/09,39588, $144.29 ,W8B97,5,9/4/09
1234,9/11/09,39588, $135.31 ,RXTYE,5,9/11/09
1267,9/17/09,39588, $141.49 ,YMMDX,5,9/18/09
1390,10/8/09,39588, $150.16 ,JUYFD,5,10/9/09
1501,10/23/09,39588, $126.48 ,CWMNL,5,10/23/09
1565,10/29/09,39588, $174.64 ,YFRFW,5,10/30/09
1843,11/20/09,39588, $244.37 ,M8A3U,15,11/20/09
1937,12/3/09,39588, $147.24 ,2N3WF,5,12/4/09
2015,12/10/09,39588, $176.48 ,QTFKW,5,12/11/09
2090,12/18/09,39588, $178.38 ,9F2NC,5,12/18/09
2105,12/21/09,39588, $129.63 ,2RS72,7,12/22/09
2447,1/22/10,39588, $167.76 ,5LSRX,5,1/22/10
2548,1/29/10,39588, $156.83 ,9BWKP,5,1/29/10
2664,2/4/10,39588, $179.29 ,SAA54,4,2/4/10
2806,2/12/10,39588, $167.79 ,PCD3Q,5,2/12/10
2918,2/19/10,39588, $196.68 ,W5QZD,5,2/19/10
3039,2/26/10,39588, $169.30 ,HXDCT,5,2/26/10
3172,3/5/10,39588, $214.73 ,UMYB5,5,3/5/10
953,7/27/09,39693, $27.09 ,TP7WF,5,7/31/09
1060,8/16/09,39693, $27.60 ,RCDYQ,5,8/21/09
1126,8/26/09,39693, $42.10 ,VNM3Q,5,8/28/09
1196,9/6/09,39693, $38.09 ,YJQLD,5,9/11/09
948,7/25/09,40100, $81.66 ,GXA8T,3,7/28/09
1106,8/24/09,40100, $51.28 ,GTW9P,3,8/25/09
2100,12/20/09,40100, $20.53 ,U4JQM,3,12/22/09
997,8/3/09,40432, $26.69 ,2KKWL,3,8/4/09
1000,8/4/09,40432, $7.67 ,JB6S8,3,8/4/09
1038,8/10/09,40432, $12.18 ,S9HKU,3,8/11/09
1076,8/18/09,40432, $22.72 ,S2S9T,6,8/20/09
1077,8/19/09,40432, $13.13 ,FX5HW,6,8/20/09
1456,10/19/09,40432, $9.03 ,BV43W,7,10/20/09
951,7/27/09,41246, $86.87 ,25B2N,4,7/28/09
1015,8/6/09,41246, $91.54 ,DHZME,6,8/6/09
1055,8/13/09,41246, $119.49 ,NUWUH,5,8/14/09
1095,8/21/09,41246, $82.04 ,FYLRB,5,8/21/09
1151,8/28/09,41246, $70.37 ,68NHD,5,8/28/09
1189,9/4/09,41246, $63.59 ,XFN7G,5,9/4/09
1233,9/11/09,41246, $80.30 ,5PALQ,5,9/11/09
1314,9/25/09,41246, $53.74 ,ZCT2K,5,9/25/09
1359,10/2/09,41246, $58.90 ,2VTAD,5,10/2/09
1393,10/9/09,41246, $50.68 ,TVJ2V,5,10/9/09
1428,10/15/09,41246, $64.54 ,SDYQJ,6,10/15/09
1545,10/28/09,41246, $75.02 ,KTVRX,11,10/28/09
1697,11/11/09,41246, $75.41 ,TGA3K,11,11/11/09
1865,11/23/09,41246, $44.82 ,9JA36,15,11/23/09
1893,11/30/09,41246, $58.21 ,K7RRM,15,11/30/09
2007,12/10/09,41246, $110.58 ,VYTMY,6,12/10/09
2251,1/7/10,41246, $117.02 ,W87F8,4,1/7/10
2388,1/18/10,41246, $45.59 ,AT2XP,15,1/18/10
2481,1/25/10,41246, $37.12 ,5AB2U,15,1/25/10
2564,1/29/10,41246, $46.62 ,VBP23,15,1/29/10
2719,2/8/10,41246, $91.40 ,R3ZYN,15,2/8/10
2929,2/19/10,41246, $85.35 ,ATZAF,15,2/19/10
3040,2/26/10,41246, $140.75 ,RDPL6,15,2/26/10
3127,3/3/10,41246, $103.14 ,8DBSW,11,3/3/10
3215,3/8/10,41246, $73.45 ,B2ZAR,15,3/8/10
964,7/28/09,42270, $40.62 ,USC4J,5,7/31/09
1006,8/4/09,42270, $34.22 ,KKL97,5,8/7/09
1049,8/12/09,42270, $45.90 ,2W3CC,5,8/14/09
1093,8/20/09,42270, $39.15 ,XSH8M,5,8/21/09
1138,8/27/09,42270, $62.73 ,2JDCW,5,8/28/09
1181,9/3/09,42270, $76.77 ,V984P,5,9/4/09
1223,9/10/09,42270, $66.30 ,QKG5R,5,9/11/09
1265,9/17/09,42270, $90.07 ,FRHRU,5,9/18/09
1348,10/1/09,42270, $109.91 ,56DUN,5,10/2/09
1385,10/8/09,42270, $57.36 ,V4C4N,5,10/9/09
1433,10/15/09,42270, $67.88 ,EQF4N,5,10/16/09
1561,10/29/09,42270, $79.98 ,RZXK7,5,10/30/09
1625,11/5/09,42270, $91.62 ,PTQJU,5,11/6/09
1758,11/13/09,42270, $73.90 ,2YZS3,5,11/13/09
2011,12/10/09,42270, $41.10 ,FUV5S,5,12/11/09
2084,12/17/09,42270, $84.62 ,HUGTT,5,12/18/09
2217,1/4/10,42270, $45.73 ,EPBGA,4,1/6/10
2342,1/13/10,42270, $64.75 ,S2BWH,5,1/15/10
2652,2/3/10,42270, $120.99 ,MYCKR,5,2/5/10
2793,2/11/10,42270, $83.31 ,6YX3Z,5,2/12/10
3033,2/25/10,42270, $75.38 ,2K9H3,5,2/26/10
3155,3/4/10,42270, $32.86 ,KBJ8U,5,3/5/10
966,7/29/09,42704, $10.05 ,Z3KWX,4,8/4/09
968,7/29/09,42890, $19.79 ,YUVUR,6,7/30/09
1013,8/6/09,42890, $42.58 ,QNXLH,6,8/6/09
1137,8/27/09,42890, $39.43 ,Q2ADN,6,8/27/09
1173,9/3/09,42890, $14.41 ,PZDTQ,6,9/3/09
1251,9/16/09,42890, $31.02 ,7YFRT,5,9/18/09
970,7/29/09,42964, $12.94 ,PG6WX,5,7/31/09
998,8/3/09,43317, $114.19 ,D6G6T,4,8/4/09
973,7/29/09,43350, $27.35 ,VEZ3K,6,7/30/09
1009,8/5/09,43350, $37.46 ,AEJJZ,6,8/6/09
1134,8/27/09,43350, $25.06 ,3JW5T,6,8/27/09
1180,9/3/09,43350, $24.51 ,9VDHM,6,9/3/09
1255,9/17/09,43350, $66.73 ,HWEDZ,6,9/17/09
1256,9/17/09,43350, $7.01 ,XV3VK,6,9/17/09
1302,9/24/09,43350, $34.12 ,EM7TK,6,9/24/09
993,7/31/09,43937, $82.35 ,JCWXZ,3,8/4/09
2141,12/28/09,43937, $37.92 ,BVMET,18,12/28/09
2554,1/29/10,43937, $35.29 ,TQHJU,5,1/29/10
994,8/1/09,44291, $2.93 ,DWNBJ,4,8/4/09
2456,1/24/10,44991, $72.06 ,LTW84,15,1/25/10
1024,8/7/09,45389, $83.31 ,C5LGZ,5,8/7/09
2307,1/11/10,45389, $33.17 ,9AZ4S,7,1/14/10
1020,8/6/09,45949, $87.79 ,3QVW5,4,8/11/09
1045,8/11/09,45949, $105.54 ,QYCDW,4,8/13/09
1079,8/19/09,45949, $138.82 ,SJ387,4,8/20/09
1129,8/26/09,45949, $100.31 ,3V9UW,4,8/27/09
1170,9/2/09,45949, $58.60 ,VULYS,4,9/3/09
1221,9/10/09,45949, $110.60 ,E6VRU,4,9/10/09
1253,9/16/09,45949, $96.86 ,9UAAN,4,9/17/09
1304,9/24/09,45949, $120.86 ,QJ4W4,4,9/24/09
1404,10/12/09,45949, $106.18 ,5RG7R,4,10/13/09
1451,10/19/09,45949, $137.44 ,8XWUW,4,10/20/09
1524,10/26/09,45949, $104.37 ,TYEQZ,4,10/27/09
1610,11/4/09,45949, $165.96 ,USAPL,4,11/5/09
1646,11/10/09,45949, $81.31 ,P3DFY,4,11/10/09
1871,11/23/09,45949, $170.98 ,5FUS7,4,11/24/09
1901,11/30/09,45949, $136.32 ,YPFNJ,4,12/1/09
1994,12/8/09,45949, $129.12 ,CJGJY,4,12/8/09
2054,12/15/09,45949, $159.53 ,VB8LV,4,12/15/09
2120,12/22/09,45949, $175.24 ,6BW7W,4,12/22/09
2162,12/29/09,45949, $170.36 ,EYJFS,4,12/29/09
2235,1/5/10,45949, $90.71 ,5WXLP,4,1/6/10
2314,1/11/10,45949, $123.28 ,ETP2L,4,1/12/10
2404,1/19/10,45949, $155.42 ,B3YAS,4,1/19/10
2501,1/26/10,45949, $107.79 ,KQBRJ,4,1/26/10
2623,2/2/10,45949, $141.73 ,SBGXL,4,2/2/10
2762,2/10/10,45949, $221.32 ,QEXRB,4,2/10/10
2841,2/15/10,45949, $101.34 ,JM59W,4,2/15/10
2984,2/22/10,45949, $137.59 ,4.50E+63,4,2/23/10
3098,3/1/10,45949, $107.93 ,QJQ7T,4,3/2/10
3209,3/8/10,45949, $81.43 ,9ZBZ2,4,3/8/10
1032,8/10/09,46256, $45.39 ,7YX3P,3,8/11/09
1062,8/17/09,46256, $28.95 ,7HL3Q,3,8/18/09
1109,8/25/09,46256, $33.98 ,7MPDN,3,8/25/09
1157,9/1/09,46256, $30.27 ,ESBKW,3,9/1/09
1206,9/8/09,46256, $39.08 ,9N3PQ,3,9/8/09
1286,9/22/09,46256, $29.20 ,T82E6,3,9/22/09
1330,9/29/09,46256, $36.96 ,CQ5SF,7,9/29/09
1461,10/20/09,46256, $22.92 ,ELP38,7,10/20/09
1530,10/27/09,46256, $27.31 ,E82L9,7,10/27/09
1911,12/1/09,46256, $22.59 ,95H4F,7,12/1/09
1019,8/6/09,46297, $61.84 ,GE9LT,5,8/7/09
1236,9/11/09,46297, $38.95 ,NNLMJ,5,9/11/09
1237,9/11/09,46297, $1.54 ,VU89S,5,9/11/09
1025,8/7/09,46321, $20.33 ,QSBGL,5,8/7/09
1230,9/11/09,46321, $36.49 ,VAS39,5,9/11/09
1268,9/18/09,46321, $38.05 ,3Y4ZG,5,9/18/09
1777,11/15/09,46321, $48.76 ,WYUQQ,5,11/20/09
1027,8/7/09,46370, $39.87 ,AAHYC,4,8/11/09
1028,8/7/09,46548, $91.68 ,DMKHB,3,8/11/09
1084,8/19/09,47415, $22.18 ,W9GCY,6,8/20/09
1046,8/12/09,48039, $16.54 ,ZKF8P,6,8/13/09
1088,8/20/09,48039, $21.52 ,LCT7G,6,8/20/09
1731,11/11/09,48426, $3.76 ,2KS75,15,11/16/09
1057,8/14/09,49086, $41.68 ,ELL8Z,5,8/14/09
1073,8/18/09,50065, $75.91 ,2CCD9,4,8/18/09
1063,8/17/09,50406, $112.41 ,U999P,4,8/18/09
1141,8/27/09,50406, $109.84 ,4LNA5,5,8/28/09
1278,9/21/09,50406, $145.85 ,SPR5R,4,9/22/09
1213,9/8/09,50451, $32.92 ,TQLQP,5,9/11/09
1215,9/9/09,50451, $6.95 ,PVENR,5,9/11/09
1317,9/25/09,50451, $25.09 ,AHEVS,5,9/25/09
1387,10/8/09,50451, $29.88 ,Q4AWK,5,10/9/09
1812,11/17/09,50451, $30.82 ,2NG4E,9,11/18/09
2560,1/29/10,50451, $37.29 ,DCLXL,5,1/29/10
1101,8/23/09,51374, $34.20 ,8MGAH,3,8/25/09
1198,9/7/09,51374, $37.67 ,6R7N5,3,9/8/09
1283,9/22/09,51374, $33.46 ,TZV3D,3,9/22/09
1284,9/22/09,51374, $12.60 ,FWY33,3,9/22/09
1102,8/23/09,53025, $28.40 ,FY5CL,6,8/27/09
1105,8/24/09,53420, $19.39 ,NEMMG,3,8/25/09
1116,8/25/09,53420, $26.78 ,QTZGJ,3,8/25/09
2285,1/10/10,53420, $47.79 ,U2ZCE,18,1/11/10
2457,1/24/10,53420, $20.49 ,NA3PC,18,1/25/10
1122,8/25/09,54175, $56.78 ,84EWV,6,8/27/09
1124,8/26/09,54175, $19.15 ,YR2LN,6,8/27/09
1166,9/1/09,54175, $64.07 ,8HSZG,6,9/3/09
1203,9/7/09,54175, $91.98 ,M6LV6,6,9/10/09
1847,11/21/09,54551, $65.18 ,HWCRT,4,11/24/09
1850,11/21/09,54551, $23.58 ,WUYGU,4,11/24/09
1128,8/26/09,54885, $29.00 ,JCDCL,4,8/27/09
1130,8/26/09,54930, $21.14 ,JQMLG,6,8/27/09
2949,2/21/10,55829, $36.41 ,C6MHN,18,2/22/10
3077,2/28/10,55829, $29.56 ,GPDUG,18,3/1/10
3197,3/7/10,55829, $18.33 ,AC5AZ,18,3/8/10
1142,8/27/09,56227, $29.36 ,9SFEJ,5,8/28/09
1159,9/1/09,58238, $24.95 ,NZXEP,3,9/1/09
1244,9/15/09,58238, $15.63 ,FLMRV,3,9/15/09
1471,10/20/09,58238, $39.60 ,4UFHY,9,10/21/09
1601,11/4/09,58238, $65.42 ,MD8LU,9,11/4/09
1816,11/18/09,58238, $24.77 ,MDMT3,9,11/18/09
2327,1/12/10,58238, $30.05 ,K9E9B,9,1/13/10
1155,8/31/09,59066, $57.21 ,BX9NZ,3,9/1/09
1350,10/1/09,59066, $54.21 ,NYM6D,5,10/2/09
2363,1/15/10,59066, $92.36 ,FAFNK,5,1/15/10
2543,1/28/10,59066, $82.96 ,77EZ6,5,1/29/10
2795,2/11/10,59066, $77.31 ,6UF4Q,5,2/12/10
2924,2/19/10,59066, $153.57 ,CZPDM,5,2/19/10
1165,9/1/09,59561, $45.74 ,3VUZZ,6,9/3/09
2568,1/29/10,59561, $51.96 ,38N6U,15,1/29/10
1817,11/18/09,59575, $15.45 ,TZ74L,9,11/18/09
1539,10/27/09,59579, $38.51 ,72YQE,9,10/28/09
1713,11/11/09,59579, $27.92 ,Q2JMY,15,11/13/09
2365,1/15/10,59579, $28.26 ,B4JSS,15,1/15/10
2644,2/3/10,59579, $30.55 ,UP2L3,9,2/3/10
1183,9/3/09,61089, $92.28 ,R5JG6,5,9/4/09
2540,1/28/10,61089, $184.28 ,Q6S94,5,1/29/10
1212,9/8/09,61628, $35.42 ,EE6J2,3,9/8/09
1282,9/22/09,61628, $46.92 ,ZXN8E,3,9/22/09
1356,10/2/09,61628, $59.01 ,TKERG,5,10/2/09
1370,10/6/09,61628, $22.98 ,6LG6K,3,10/6/09
1394,10/9/09,61628, $29.56 ,LHKFR,5,10/9/09
1414,10/13/09,61628, $28.90 ,6FYA7,3,10/13/09
1442,10/16/09,61628, $23.42 ,TWUR5,5,10/16/09
1473,10/21/09,61628, $21.11 ,TDLG7,11,10/21/09
1544,10/28/09,61628, $40.90 ,D2J9C,11,10/28/09
1604,11/4/09,61628, $18.14 ,H5AN3,11,11/4/09
1746,11/12/09,61628, $43.68 ,C9G8F,6,11/12/09
1879,11/25/09,61628, $48.90 ,EEDKE,11,11/25/09
1956,12/6/09,61628, $49.48 ,KUENR,18,12/7/09
2034,12/13/09,61628, $27.32 ,AVC8J,18,12/14/09
2092,12/18/09,61628, $34.43 ,BWAVK,5,12/18/09
2186,12/31/09,61628, $52.30 ,DL39W,6,12/31/09
2266,1/8/10,61628, $25.61 ,YB3AL,5,1/8/10
2425,1/20/10,61628, $51.17 ,LQY43,6,1/21/10
2659,2/3/10,61628, $20.08 ,JJXB2,6,2/4/10
2785,2/11/10,61628, $72.78 ,SRY7E,5,2/12/10
2931,2/19/10,61628, $44.31 ,KPJAR,5,2/19/10
3151,3/4/10,61628, $46.15 ,A6ZZU,6,3/4/10
1848,11/21/09,63469, $59.98 ,KZAV8,7,11/24/09
1217,9/9/09,65466, $9.48 ,MLWCR,6,9/10/09
1232,9/11/09,65502, $36.15 ,QM7HK,5,9/11/09
1270,9/18/09,65502, $20.68 ,Y5UV4,5,9/18/09
1358,10/2/09,65502, $55.47 ,ZKN3E,5,10/2/09
1508,10/23/09,65502, $35.88 ,PCW5V,5,10/23/09
2745,2/9/10,65502, $49.78 ,XKLB8,9,2/10/10
2903,2/18/10,65502, $30.86 ,R67F3,6,2/18/10
3004,2/24/10,65502, $14.37 ,MNVCT,9,2/24/10
3149,3/4/10,65502, $31.14 ,ZQ22D,6,3/4/10
1327,9/29/09,66363, $38.36 ,MW2VC,7,9/29/09
1367,10/6/09,66363, $32.36 ,SPAPX,7,10/6/09
1410,10/13/09,66363, $5.03 ,PKW5Z,7,10/13/09
1463,10/20/09,66363, $32.43 ,QSABD,7,10/20/09
1534,10/27/09,66363, $34.92 ,VFMGP,7,10/27/09
1540,10/27/09,66363, $6.73 ,X3CY8,5,10/30/09
1589,11/3/09,66363, $36.15 ,THV9W,7,11/3/09
1651,11/10/09,66363, $47.91 ,BKMUA,7,11/10/09
1653,11/10/09,66363, $40.72 ,%%1653,7,11/10/09
1801,11/17/09,66363, $45.15 ,VYESM,7,11/17/09
1863,11/23/09,66363, $8.49 ,YARCF,9,11/25/09
1892,11/30/09,66363, $39.70 ,W22SC,15,11/30/09
1997,12/9/09,66363, $42.82 ,WLAPS,9,12/9/09
2055,12/15/09,66363, $45.24 ,UZKHV,7,12/15/09
2161,12/29/09,66363, $38.79 ,WQSDE,7,12/29/09
2316,1/12/10,66363, $37.10 ,V34AM,7,1/12/10
2415,1/20/10,66363, $33.43 ,STAPA,9,1/20/10
2498,1/26/10,66363, $34.75 ,ESE53,7,1/26/10
2870,2/16/10,66363, $33.79 ,UJ2Q6,9,2/17/10
1243,9/15/09,66479, $115.56 ,ZSHGM,4,9/15/09
1347,10/1/09,66479, $54.71 ,4MAZV,6,10/1/09
1392,10/9/09,66479, $52.13 ,SUUK3,5,10/9/09
1486,10/22/09,66479, $48.52 ,ABVMA,6,10/22/09
1695,11/11/09,66479, $59.18 ,JGELE,11,11/11/09
1918,12/2/09,66479, $74.94 ,WJKTX,11,12/2/09
2005,12/10/09,66479, $55.70 ,KBQKT,6,12/10/09
2103,12/21/09,66479, $74.97 ,HG3ZZ,18,12/21/09
2172,12/30/09,66479, $53.84 ,WQASP,11,12/30/09
2293,1/11/10,66479, $86.61 ,AGFXK,18,1/11/10
2702,2/5/10,66479, $61.25 ,ZNWKV,4,2/5/10
2945,2/21/10,66479, $65.93 ,J37QM,18,2/22/10
3217,3/8/10,66479, $33.00 ,TCT53,18,3/8/10
1235,9/11/09,66768, $53.46 ,5NCS3,5,9/11/09
2077,12/17/09,66768, $183.76 ,KWMWB,5,12/18/09
1238,9/11/09,66777, $34.63 ,6Y7TY,5,9/11/09
2256,1/7/10,66777, $38.06 ,B7SGS,4,1/8/10
1240,9/11/09,67453, $4.61 ,PZUVE,5,9/11/09
1241,9/14/09,68962, $35.57 ,TWABU,4,9/15/09
1298,9/23/09,70788, $25.91 ,NZL2P,5,9/25/09
1704,11/11/09,70788, $36.77 ,FTPRY,15,11/13/09
2069,12/16/09,70788, $43.69 ,THN9A,15,12/18/09
1260,9/17/09,70857, $25.54 ,K8GP9,6,9/17/09
1371,10/6/09,71059, $36.51 ,5MECE,6,10/8/09
2976,2/22/10,71059, $23.62 ,Q5HVS,5,2/26/10
1266,9/17/09,71130, $25.14 ,4LY6R,5,9/18/09
1311,9/24/09,71130, $18.70 ,RBGXP,5,9/25/09
1342,9/30/09,72429, $23.01 ,4N93C,7,10/1/09
1626,11/5/09,72429, $19.00 ,AKVCE,5,11/6/09
1274,9/20/09,73087, $4.40 ,CCECJ,4,9/29/09
2760,2/10/10,73651, $13.08 ,4EML4,9,2/10/10
1624,11/5/09,74393, $47.82 ,ZL3TE,5,11/6/09
2541,1/28/10,74393, $62.89 ,CA3SD,5,1/29/10
1322,9/28/09,74435, $78.41 ,63TFN,3,9/29/09
1364,10/5/09,74435, $59.94 ,T2X54,3,10/6/09
1407,10/12/09,74435, $60.39 ,XFBSH,3,10/13/09
1793,11/16/09,74435, $116.18 ,QFZ54,3,11/17/09
1297,9/23/09,75134, $47.55 ,4SGL3,6,9/24/09
1299,9/23/09,75240, $5.92 ,LF8GP,6,9/24/09
1510,10/23/09,75547, $58.59 ,C3WX3,4,11/3/09
1309,9/24/09,75600, $64.35 ,XAZGD,5,9/25/09
1340,9/30/09,75600, $91.64 ,Z2N2G,5,10/2/09
1537,10/27/09,75600, $101.03 ,DUEML,5,10/30/09
2017,12/11/09,75600, $38.82 ,Q7PK4,5,12/11/09
2088,12/18/09,75600, $108.48 ,PNQ82,5,12/18/09
2356,1/14/10,75600, $77.79 ,2S68P,5,1/15/10
2442,1/21/10,75600, $103.82 ,C96M5,5,1/22/10
2547,1/29/10,75600, $203.07 ,3NMPH,5,1/29/10
2690,2/5/10,75600, $89.40 ,6F8HA,4,2/5/10
2776,2/11/10,75600, $104.20 ,CVBF9,5,2/12/10
2801,2/12/10,75600, $74.99 ,7YHST,5,2/12/10
2916,2/18/10,75600, $75.60 ,C6UHE,5,2/19/10
3165,3/5/10,75600, $91.72 ,HSDNL,5,3/5/10
1308,9/24/09,75603, $60.83 ,H3GSB,4,9/29/09
1522,10/26/09,75603, $93.56 ,3F5L6,11,10/28/09
1310,9/24/09,75629, $37.76 ,CVBGQ,4,9/29/09
1343,9/30/09,75649, $118.38 ,BCMDY,4,10/1/09
1377,10/7/09,75649, $94.17 ,SK6F5,4,10/8/09
1421,10/14/09,75649, $132.17 ,BEN8C,4,10/15/09
1482,10/22/09,75649, $174.36 ,GN6CT,4,10/22/09
1556,10/29/09,75649, $135.03 ,QXMG5,4,10/29/09
1619,11/5/09,75649, $212.53 ,5WNXU,4,11/5/09
1745,11/12/09,75649, $192.10 ,3VH9A,4,11/12/09
1825,11/18/09,75649, $197.89 ,99S66,4,11/19/09
1894,11/30/09,75649, $101.69 ,3YQGQ,4,11/30/09
1958,12/6/09,75649, $93.02 ,5HECV,4,12/7/09
2062,12/15/09,75649, $155.40 ,WFNR2,4,12/16/09
2210,1/4/10,75649, $260.71 ,MHCLW,4,1/4/10
2302,1/11/10,75649, $239.15 ,ZN353,4,1/11/10
2477,1/25/10,75649, $188.55 ,PXAWF,4,1/25/10
2642,2/3/10,75649, $258.42 ,W9C5T,4,2/3/10
2849,2/15/10,75649, $254.11 ,XBE29,4,2/15/10
2994,2/23/10,75649, $281.93 ,57XEK,4,2/23/10
3129,3/3/10,75649, $251.45 ,QBA5T,4,3/3/10
1316,9/25/09,75730, $70.84 ,9E8NJ,5,9/25/09
1313,9/24/09,75739, $72.74 ,7W4C7,5,9/25/09
1352,10/1/09,75739, $49.35 ,KUJUG,5,10/2/09
1388,10/8/09,75739, $53.50 ,KXUR8,5,10/9/09
1500,10/23/09,75739, $60.72 ,RK5CX,5,10/23/09
1757,11/12/09,75739, $66.59 ,56RGP,5,11/13/09
2263,1/8/10,75739, $61.11 ,Q2LVY,15,1/8/10
2357,1/15/10,75739, $35.62 ,334LT,15,1/15/10
2445,1/22/10,75739, $23.29 ,P76SY,15,1/22/10
2552,1/29/10,75739, $19.37 ,4FBT8,15,1/29/10
2919,2/19/10,75739, $21.75 ,YSDJD,15,2/19/10
3163,3/4/10,75739, $27.15 ,2PUP4,15,3/5/10
1319,9/25/09,76463, $2.76 ,9HHM4,4,9/29/09
1328,9/29/09,77026, $117.88 ,KT2V7,3,9/29/09
1320,9/27/09,77207, $30.62 ,PU3M6,4,9/29/09
1321,9/27/09,77555, $42.21 ,W46AK,4,9/29/09
1554,10/29/09,77915, $43.54 ,X68B2,6,10/29/09
1323,9/28/09,78451, $23.30 ,MKBLP,3,9/29/09
1362,10/5/09,78451, $84.84 ,US927,3,10/6/09
1405,10/12/09,78451, $83.62 ,F945F,3,10/13/09
1449,10/19/09,78451, $51.73 ,AHV9U,3,10/20/09
1528,10/27/09,78451, $58.78 ,4MJR6,3,10/27/09
1577,11/2/09,78451, $72.41 ,5HWEB,3,11/3/09
1635,11/7/09,78451, $63.12 ,XMDVX,3,11/10/09
1785,11/15/09,78451, $88.71 ,VBR7N,3,11/17/09
1962,12/7/09,78451, $74.73 ,HQ8MZ,3,12/8/09
2096,12/19/09,78451, $54.44 ,UHGJL,3,12/22/09
2144,12/28/09,78451, $69.20 ,667AR,3,12/29/09
